user_id,variant,signed_up
53910,Treatment,0
11575,Control,0
39701,Control,0
81663,Treatment,0
16237,Control,0
5338,Control,0
8285,Control,0
48803,Control,0
40549,Control,0
26810,Control,1
39296,Control,0
91249,Treatment,0
19721,Control,0
72286,Treatment,1
95364,Treatment,0
68386,Treatment,0
6882,Control,0
42933,Control,0
54689,Treatment,1
76871,Treatment,1
82937,Treatment,0
90129,Treatment,0
25675,Control,0
73907,Treatment,0
17602,Control,0
93630,Treatment,0
35106,Control,0
51784,Treatment,0
35956,Control,0
17439,Control,0
36005,Control,1
93042,Treatment,0
90993,Treatment,0
59124,Treatment,0
86481,Treatment,0
38845,Control,0
26365,Control,0
21962,Control,0
4057,Control,0
62266,Treatment,0
36698,Control,0
52011,Treatment,0
58298,Treatment,0
36168,Control,0
85315,Treatment,0
15910,Control,0
46621,Control,0
19823,Control,0
5955,Control,0
63767,Treatment,0
62372,Treatment,0
23196,Control,0
5240,Control,1
99587,Treatment,1
67892,Treatment,0
22136,Control,0
27684,Control,0
4973,Control,0
2495,Control,0
69538,Treatment,0
59613,Treatment,0
84119,Treatment,1
45289,Control,1
10076,Control,0
96443,Treatment,1
95529,Treatment,0
9694,Control,1
84808,Treatment,0
76015,Treatment,0
47875,Control,0
11621,Control,0
63563,Treatment,0
25367,Control,0
54430,Treatment,1
98658,Treatment,1
54429,Treatment,0
57906,Treatment,0
17154,Control,0
19580,Control,0
16741,Control,0
42559,Control,1
51611,Treatment,0
63278,Treatment,1
3938,Control,0
76391,Treatment,1
55898,Treatment,0
42863,Control,1
95462,Treatment,0
64845,Treatment,0
25992,Control,0
95841,Treatment,0
27866,Control,0
9405,Control,0
13568,Control,1
33765,Control,1
58620,Treatment,0
74084,Treatment,1
69535,Treatment,0
30479,Control,0
14023,Control,0
8685,Control,0
97902,Treatment,0
58018,Treatment,0
49398,Control,0
96475,Treatment,0
24968,Control,0
12995,Control,0
521,Control,1
96950,Treatment,0
85407,Treatment,1
26833,Control,0
99444,Treatment,0
75947,Treatment,0
49829,Control,0
59233,Treatment,0
93250,Treatment,1
90838,Treatment,0
66849,Treatment,0
44673,Control,0
13699,Control,0
40453,Control,1
29557,Control,0
98953,Treatment,0
13836,Control,0
67394,Treatment,1
73610,Treatment,0
90416,Treatment,0
80069,Treatment,0
19734,Control,0
36620,Control,1
72500,Treatment,0
98151,Treatment,0
67186,Treatment,0
95801,Treatment,0
71008,Treatment,0
40659,Control,1
84907,Treatment,1
36527,Control,0
36957,Control,1
69396,Treatment,1
4484,Control,1
97885,Treatment,0
41752,Control,0
16945,Control,1
99377,Treatment,1
83722,Treatment,1
61779,Treatment,0
30437,Control,0
28657,Control,0
51258,Treatment,0
73019,Treatment,0
13976,Control,0
92489,Treatment,0
42237,Control,0
99479,Treatment,1
90174,Treatment,0
11139,Control,0
69020,Treatment,1
68118,Treatment,0
4198,Control,0
56349,Treatment,1
25290,Control,0
3657,Control,1
33769,Control,0
89809,Treatment,1
51765,Treatment,0
93609,Treatment,0
49288,Control,0
55871,Treatment,0
48957,Control,0
65944,Treatment,1
14064,Control,0
48245,Control,1
23601,Control,0
15445,Control,0
816,Control,1
24605,Control,0
56891,Treatment,0
90000,Treatment,1
58756,Treatment,0
23682,Control,0
24212,Control,0
63807,Treatment,0
84107,Treatment,1
60170,Treatment,0
9725,Control,0
468,Control,0
24714,Control,0
92887,Treatment,0
46506,Control,0
24129,Control,0
84188,Treatment,0
30185,Control,0
53367,Treatment,0
77322,Treatment,0
52196,Treatment,0
36514,Control,0
23815,Control,0
93764,Treatment,0
31286,Control,1
25554,Control,0
38822,Control,0
20311,Control,0
13357,Control,0
84189,Treatment,0
66664,Treatment,0
17654,Control,0
40315,Control,1
48389,Control,0
19081,Control,1
2208,Control,0
25123,Control,0
23021,Control,0
60657,Treatment,0
73839,Treatment,1
55644,Treatment,1
74706,Treatment,0
56244,Treatment,0
18077,Control,0
39929,Control,0
76999,Treatment,0
43792,Control,1
2713,Control,1
54405,Treatment,0
55806,Treatment,0
72623,Treatment,0
76036,Treatment,0
30251,Control,0
69908,Treatment,0
34576,Control,0
72831,Treatment,0
1885,Control,0
85996,Treatment,0
75388,Treatment,0
63676,Treatment,0
64377,Treatment,1
45130,Control,0
23584,Control,0
80270,Treatment,0
79893,Treatment,0
43878,Control,0
86302,Treatment,0
49626,Control,1
93102,Treatment,0
48044,Control,0
67587,Treatment,0
1010,Control,0
97186,Treatment,0
50317,Treatment,0
10970,Control,1
88739,Treatment,0
90018,Treatment,0
45749,Control,0
6091,Control,1
7498,Control,0
51339,Treatment,0
63855,Treatment,0
97514,Treatment,0
42947,Control,0
10849,Control,0
57768,Treatment,1
7508,Control,1
11307,Control,1
45796,Control,0
61297,Treatment,0
56982,Treatment,1
38419,Control,0
54126,Treatment,1
47412,Control,1
88969,Treatment,0
42278,Control,0
37924,Control,0
43672,Control,0
97510,Treatment,0
23265,Control,0
91922,Treatment,0
68780,Treatment,0
39392,Control,1
51428,Treatment,1
58462,Treatment,0
97983,Treatment,0
44285,Control,1
84857,Treatment,0
88064,Treatment,0
92222,Treatment,0
47948,Control,0
80861,Treatment,0
35350,Control,0
12654,Control,0
66625,Treatment,1
12974,Control,0
57938,Treatment,1
43587,Control,0
88868,Treatment,0
14026,Control,1
53070,Treatment,1
16080,Control,1
38035,Control,0
74878,Treatment,0
97651,Treatment,1
13439,Control,0
10487,Control,0
85621,Treatment,0
14681,Control,0
94220,Treatment,1
52653,Treatment,1
3919,Control,0
25439,Control,0
8117,Control,1
27712,Control,0
31116,Control,0
60486,Treatment,0
23810,Control,0
45974,Control,1
43007,Control,0
40079,Control,0
11493,Control,0
83244,Treatment,0
20019,Control,0
39531,Control,1
97141,Treatment,0
7148,Control,0
40745,Control,0
48102,Control,0
37212,Control,1
55329,Treatment,0
2319,Control,0
94391,Treatment,0
49628,Control,0
78369,Treatment,0
76477,Treatment,1
47470,Control,0
77535,Treatment,1
43090,Control,0
94322,Treatment,0
5132,Control,0
10099,Control,0
91122,Treatment,0
2159,Control,0
4319,Control,0
94048,Treatment,0
78830,Treatment,1
23057,Control,0
91740,Treatment,1
97623,Treatment,0
756,Control,1
41118,Control,0
5505,Control,0
94956,Treatment,0
31434,Control,0
15122,Control,0
81470,Treatment,0
62770,Treatment,0
34142,Control,1
51653,Treatment,0
72569,Treatment,0
89807,Treatment,0
88091,Treatment,0
25315,Control,0
9509,Control,0
96979,Treatment,0
54152,Treatment,0
92478,Treatment,0
99240,Treatment,0
72150,Treatment,0
96920,Treatment,0
39949,Control,0
80494,Treatment,0
513,Control,0
46920,Control,0
48986,Control,1
29005,Control,0
90884,Treatment,0
77932,Treatment,0
64257,Treatment,0
94508,Treatment,0
65754,Treatment,0
96199,Treatment,0
45810,Control,0
63629,Treatment,0
92873,Treatment,0
8415,Control,0
1577,Control,0
72981,Treatment,1
32265,Control,0
9018,Control,0
82748,Treatment,0
82162,Treatment,0
23367,Control,0
41228,Control,0
9512,Control,0
71912,Treatment,0
42290,Control,0
81227,Treatment,0
91560,Treatment,0
8625,Control,0
387,Control,0
81088,Treatment,0
61187,Treatment,0
20682,Control,1
40789,Control,0
21936,Control,0
92441,Treatment,0
57038,Treatment,0
55508,Treatment,0
29292,Control,0
80911,Treatment,0
954,Control,0
85577,Treatment,0
68560,Treatment,1
95703,Treatment,1
32104,Control,0
62751,Treatment,0
2499,Control,0
26936,Control,0
93606,Treatment,0
26378,Control,0
43955,Control,0
94012,Treatment,0
23386,Control,0
1764,Control,0
96895,Treatment,1
97952,Treatment,0
97654,Treatment,0
28680,Control,0
41474,Control,1
77708,Treatment,1
84476,Treatment,1
89175,Treatment,1
49454,Control,0
72783,Treatment,0
62722,Treatment,1
4635,Control,0
76325,Treatment,0
34746,Control,0
76381,Treatment,1
88753,Treatment,0
75401,Treatment,0
41973,Control,0
5047,Control,0
8543,Control,0
91556,Treatment,0
54702,Treatment,1
15144,Control,0
73368,Treatment,0
65252,Treatment,1
28750,Control,1
59501,Treatment,0
14509,Control,0
24275,Control,0
18650,Control,1
73747,Treatment,0
35156,Control,1
63839,Treatment,0
95569,Treatment,0
5608,Control,0
3228,Control,0
57355,Treatment,1
7150,Control,1
57750,Treatment,1
75044,Treatment,0
45277,Control,0
27420,Control,0
28926,Control,0
62226,Treatment,1
14308,Control,0
74549,Treatment,0
91372,Treatment,0
21918,Control,0
85378,Treatment,0
40878,Control,0
16709,Control,1
99390,Treatment,0
49801,Control,0
37182,Control,0
26657,Control,0
74338,Treatment,1
7424,Control,0
29446,Control,0
31998,Control,1
56919,Treatment,0
71652,Treatment,0
28381,Control,0
55471,Treatment,0
46033,Control,0
18233,Control,0
26790,Control,0
68999,Treatment,0
56454,Treatment,0
61843,Treatment,0
36026,Control,0
17168,Control,0
77650,Treatment,0
76010,Treatment,0
78289,Treatment,0
48860,Control,0
17133,Control,0
36636,Control,0
69397,Treatment,0
16606,Control,1
82293,Treatment,1
81354,Treatment,0
89016,Treatment,0
88260,Treatment,0
33567,Control,0
1266,Control,1
95306,Treatment,0
89465,Treatment,0
96254,Treatment,0
93126,Treatment,0
22808,Control,0
34175,Control,1
78909,Treatment,0
72417,Treatment,0
60138,Treatment,0
40032,Control,0
71370,Treatment,0
44167,Control,0
44485,Control,0
95564,Treatment,0
58610,Treatment,0
65448,Treatment,1
88714,Treatment,0
3221,Control,0
33495,Control,0
69800,Treatment,0
86665,Treatment,1
75157,Treatment,0
62897,Treatment,0
73201,Treatment,0
5451,Control,1
647,Control,0
31433,Control,1
21952,Control,0
10636,Control,0
72799,Treatment,0
97464,Treatment,0
76306,Treatment,1
51396,Treatment,0
67653,Treatment,0
90211,Treatment,0
50432,Treatment,0
67597,Treatment,1
44715,Control,1
51,Control,0
36765,Control,0
22885,Control,1
1939,Control,0
22004,Control,0
39651,Control,1
42334,Control,0
97831,Treatment,0
88751,Treatment,0
34054,Control,0
57666,Treatment,0
80941,Treatment,0
38395,Control,0
11351,Control,0
46505,Control,0
30977,Control,0
10478,Control,0
43250,Control,0
71823,Treatment,0
71712,Treatment,0
42868,Control,0
78816,Treatment,0
89394,Treatment,0
13095,Control,0
21068,Control,1
21974,Control,1
85643,Treatment,0
59836,Treatment,0
75221,Treatment,0
91564,Treatment,0
16620,Control,0
44404,Control,0
42571,Control,0
72943,Treatment,0
77868,Treatment,1
96258,Treatment,0
49451,Control,0
43008,Control,0
58779,Treatment,0
84584,Treatment,0
77449,Treatment,0
34995,Control,1
40716,Control,0
88760,Treatment,0
58224,Treatment,0
39119,Control,0
70479,Treatment,0
43845,Control,0
65825,Treatment,0
34435,Control,0
69554,Treatment,0
2076,Control,0
25781,Control,0
99825,Treatment,0
52413,Treatment,0
45019,Control,0
22931,Control,0
6443,Control,1
89118,Treatment,0
24487,Control,0
1744,Control,0
56370,Treatment,0
75536,Treatment,0
30203,Control,0
95450,Treatment,1
24573,Control,0
67844,Treatment,0
67758,Treatment,0
81618,Treatment,0
81178,Treatment,0
28097,Control,0
10383,Control,1
65936,Treatment,0
38827,Control,0
68977,Treatment,1
87303,Treatment,0
18654,Control,0
3219,Control,0
81194,Treatment,0
59057,Treatment,1
59748,Treatment,0
13333,Control,0
90866,Treatment,0
28171,Control,0
30035,Control,0
13430,Control,0
55007,Treatment,0
72268,Treatment,0
43048,Control,0
5717,Control,0
59991,Treatment,0
48281,Control,0
11035,Control,0
96499,Treatment,0
45723,Control,0
43641,Control,0
13744,Control,1
35125,Control,1
95151,Treatment,0
76779,Treatment,1
10946,Control,0
15777,Control,0
61861,Treatment,0
76888,Treatment,0
58109,Treatment,0
67799,Treatment,0
90783,Treatment,0
47776,Control,0
8421,Control,1
58030,Treatment,1
76340,Treatment,0
76948,Treatment,1
5892,Control,0
59831,Treatment,0
63280,Treatment,0
5672,Control,0
40968,Control,0
9111,Control,0
23622,Control,0
41357,Control,0
89499,Treatment,1
26661,Control,0
85052,Treatment,0
23335,Control,1
12787,Control,1
12660,Control,1
61109,Treatment,0
63413,Treatment,0
72588,Treatment,0
71393,Treatment,0
68574,Treatment,0
19090,Control,0
13915,Control,0
56908,Treatment,0
68573,Treatment,0
76242,Treatment,0
8072,Control,0
63333,Treatment,0
92137,Treatment,0
78896,Treatment,1
3491,Control,0
76245,Treatment,0
73009,Treatment,1
38134,Control,0
43167,Control,0
70472,Treatment,0
48946,Control,0
75630,Treatment,0
20884,Control,0
71568,Treatment,0
99494,Treatment,0
58608,Treatment,1
64981,Treatment,0
63943,Treatment,0
11058,Control,0
23432,Control,0
43757,Control,0
52648,Treatment,0
28332,Control,0
9815,Control,0
78474,Treatment,0
44601,Control,1
26914,Control,0
46684,Control,0
59699,Treatment,0
93123,Treatment,1
54969,Treatment,0
96734,Treatment,0
63935,Treatment,0
36862,Control,0
18138,Control,1
60019,Treatment,1
96888,Treatment,0
88718,Treatment,0
64567,Treatment,1
7757,Control,0
23595,Control,0
50362,Treatment,0
15879,Control,1
46726,Control,0
24886,Control,0
76554,Treatment,0
98848,Treatment,1
46280,Control,1
16886,Control,1
20879,Control,0
77295,Treatment,0
78010,Treatment,0
49869,Control,0
7552,Control,0
66384,Treatment,0
21457,Control,0
85901,Treatment,0
237,Control,0
49261,Control,0
91403,Treatment,0
36793,Control,0
5821,Control,0
74975,Treatment,0
93903,Treatment,0
49703,Control,0
54692,Treatment,0
59975,Treatment,0
75339,Treatment,1
5604,Control,0
58674,Treatment,0
52076,Treatment,0
30906,Control,0
31106,Control,0
24319,Control,0
33763,Control,0
19896,Control,0
94983,Treatment,1
43806,Control,0
60441,Treatment,0
94803,Treatment,0
70812,Treatment,0
63061,Treatment,0
55491,Treatment,0
30040,Control,1
55293,Treatment,0
53426,Treatment,1
42948,Control,0
79071,Treatment,0
45346,Control,0
97020,Treatment,0
5657,Control,1
90352,Treatment,1
38954,Control,1
64144,Treatment,0
5535,Control,0
54861,Treatment,1
13926,Control,1
14733,Control,0
6905,Control,0
60850,Treatment,0
95276,Treatment,0
5684,Control,0
6616,Control,0
74643,Treatment,0
66914,Treatment,0
81377,Treatment,0
12454,Control,0
93533,Treatment,0
90762,Treatment,0
74162,Treatment,1
15370,Control,0
87578,Treatment,0
44040,Control,0
35568,Control,1
77781,Treatment,0
5593,Control,0
7043,Control,1
33233,Control,1
75176,Treatment,1
24621,Control,1
42580,Control,0
99373,Treatment,0
80552,Treatment,0
90569,Treatment,1
88568,Treatment,0
23442,Control,0
31500,Control,0
81659,Treatment,1
51555,Treatment,0
42850,Control,1
27072,Control,0
32734,Control,0
61829,Treatment,0
26,Control,0
23674,Control,0
52336,Treatment,0
62333,Treatment,0
17610,Control,0
15862,Control,0
18725,Control,0
60448,Treatment,0
64816,Treatment,0
80048,Treatment,0
11931,Control,0
54599,Treatment,1
42322,Control,0
1725,Control,0
44190,Control,0
91687,Treatment,0
86427,Treatment,0
72935,Treatment,0
29999,Control,0
88801,Treatment,0
94924,Treatment,0
58952,Treatment,1
31890,Control,0
67980,Treatment,0
90995,Treatment,0
44384,Control,0
17357,Control,0
82061,Treatment,0
14185,Control,0
31961,Control,0
48161,Control,0
39807,Control,1
94739,Treatment,0
25918,Control,0
16565,Control,0
36898,Control,0
21366,Control,0
22792,Control,1
56177,Treatment,1
87810,Treatment,1
57830,Treatment,0
49491,Control,0
75719,Treatment,0
40350,Control,0
84959,Treatment,0
22200,Control,0
17098,Control,0
27852,Control,0
68199,Treatment,1
15311,Control,0
14577,Control,0
75068,Treatment,1
17502,Control,0
77939,Treatment,0
56157,Treatment,0
92837,Treatment,0
86445,Treatment,0
38315,Control,0
38478,Control,0
91600,Treatment,0
65393,Treatment,0
31084,Control,1
36942,Control,1
71549,Treatment,0
66798,Treatment,0
29898,Control,0
31239,Control,0
4443,Control,0
23128,Control,0
39505,Control,0
37123,Control,0
55041,Treatment,1
58348,Treatment,1
41244,Control,0
73086,Treatment,0
42873,Control,0
82380,Treatment,1
90654,Treatment,0
73243,Treatment,0
36658,Control,0
76303,Treatment,0
84283,Treatment,0
46223,Control,1
1006,Control,1
82668,Treatment,0
84944,Treatment,0
83614,Treatment,0
50859,Treatment,0
95027,Treatment,0
62151,Treatment,0
51309,Treatment,0
14440,Control,0
559,Control,0
2211,Control,0
13957,Control,0
87765,Treatment,1
64366,Treatment,1
49955,Control,0
65945,Treatment,0
3570,Control,0
73584,Treatment,0
3396,Control,0
78142,Treatment,0
63184,Treatment,0
53473,Treatment,0
4232,Control,0
74124,Treatment,0
65502,Treatment,0
2186,Control,0
67406,Treatment,0
76553,Treatment,0
23809,Control,0
68084,Treatment,0
91735,Treatment,1
94479,Treatment,0
93445,Treatment,0
18152,Control,0
29334,Control,1
63435,Treatment,0
86108,Treatment,0
73941,Treatment,0
20383,Control,0
44412,Control,0
28314,Control,1
92907,Treatment,0
57159,Treatment,0
37846,Control,0
52101,Treatment,0
83129,Treatment,0
81970,Treatment,0
44084,Control,0
39675,Control,0
44035,Control,0
20508,Control,0
92522,Treatment,1
92358,Treatment,0
11501,Control,0
21741,Control,0
74163,Treatment,1
69247,Treatment,1
84401,Treatment,0
31276,Control,0
20846,Control,0
8699,Control,0
70509,Treatment,0
67475,Treatment,0
92424,Treatment,0
55029,Treatment,0
22540,Control,0
82822,Treatment,0
24151,Control,0
